Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 21.00%, Loss: 1.978855, Test Acc: 34.37%
Run 3 -> Epoch [10/10], LP:1100, UP:58911, Train Acc: 95.09%, Loss: 0.140403, Test Acc: 91.03%
All runs completed.
brightness50contrast30
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 7 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 26.50%, Loss: 2.019368, Test Acc: 24.31%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 19.50%, Loss: 2.117528, Test Acc: 19.63%
Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 18.50%, Loss: 2.168565, Test Acc: 40.93%
Run 3 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 23.00%, Loss: 2.194075, Test Acc: 20.49%
Run 9 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 27.00%, Loss: 2.153536, Test Acc: 22.22%
Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 29.00%, Loss: 2.019923, Test Acc: 27.39%
Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 21.00%, Loss: 2.160226, Test Acc: 27.52%
Run 5 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 20.50%, Loss: 2.179878, Test Acc: 30.82%
Run 1 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 24.00%, Loss: 2.292761, Test Acc: 24.30%
Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 16.00%, Loss: 2.424979, Test Acc: 23.46%
Run 2 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 51.33%, Loss: 1.394341, Test Acc: 54.34%
Run 7 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 52.33%, Loss: 1.448341, Test Acc: 38.07%
Run 9 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 52.67%, Loss: 1.313749, Test Acc: 37.41%
Run 4 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 54.00%, Loss: 1.365487, Test Acc: 49.91%
Run 6 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 56.33%, Loss: 1.421114, Test Acc: 54.10%
Run 5 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 51.00%, Loss: 1.415115, Test Acc: 39.89%
Run 8 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 46.33%, Loss: 1.586574, Test Acc: 50.69%
Run 1 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 57.33%, Loss: 1.333451, Test Acc: 57.35%
Run 10 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 51.67%, Loss: 1.504289, Test Acc: 58.43%
Run 3 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 58.67%, Loss: 1.243048, Test Acc: 58.97%
Run 7 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 70.00%, Loss: 0.997428, Test Acc: 66.33%
Run 2 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 70.75%, Loss: 0.904598, Test Acc: 68.56%
Run 4 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 73.50%, Loss: 0.765979, Test Acc: 74.34%
Run 9 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 74.75%, Loss: 0.770293, Test Acc: 61.91%
Run 5 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 72.75%, Loss: 0.767917, Test Acc: 74.50%
Run 6 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 76.50%, Loss: 0.804164, Test Acc: 68.16%
Run 1 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 70.75%, Loss: 0.790851, Test Acc: 72.09%
Run 8 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 68.75%, Loss: 0.962912, Test Acc: 73.94%
Run 10 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 70.75%, Loss: 0.912642, Test Acc: 75.24%
Run 3 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 78.25%, Loss: 0.669984, Test Acc: 69.49%
Run 2 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 78.60%, Loss: 0.657556, Test Acc: 81.35%
Run 7 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 82.60%, Loss: 0.550805, Test Acc: 80.66%
Run 4 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 82.40%, Loss: 0.523312, Test Acc: 81.17%
Run 9 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 80.20%, Loss: 0.596667, Test Acc: 60.65%
Run 5 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 82.40%, Loss: 0.512434, Test Acc: 80.90%
Run 1 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 81.00%, Loss: 0.527066, Test Acc: 79.31%
Run 6 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 77.80%, Loss: 0.640376, Test Acc: 71.94%
Run 10 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 79.80%, Loss: 0.632337, Test Acc: 82.05%
Run 8 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 75.80%, Loss: 0.703187, Test Acc: 82.16%
Run 3 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 85.20%, Loss: 0.453382, Test Acc: 86.17%
Run 2 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 86.17%, Loss: 0.409093, Test Acc: 86.94%
Run 7 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 87.67%, Loss: 0.337027, Test Acc: 82.81%
Run 4 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 86.00%, Loss: 0.416639, Test Acc: 83.34%
Run 9 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 81.33%, Loss: 0.534675, Test Acc: 75.44%
Run 1 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 87.83%, Loss: 0.402178, Test Acc: 80.66%
Run 5 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 85.17%, Loss: 0.420034, Test Acc: 83.35%
Run 6 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 87.50%, Loss: 0.369538, Test Acc: 88.66%
Run 10 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 87.33%, Loss: 0.388647, Test Acc: 90.21%
Run 8 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 85.50%, Loss: 0.466147, Test Acc: 83.11%
Run 3 -> Epoch [5/10], LP:600, UP:59402, Train Acc: 87.83%, Loss: 0.416738, Test Acc: 88.76%
Run 2 -> Epoch [6/10], LP:700, UP:59300, Train Acc: 89.43%, Loss: 0.352814, Test Acc: 88.33%
Run 7 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 91.14%, Loss: 0.298817, Test Acc: 88.08%
Run 4 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 91.71%, Loss: 0.248933, Test Acc: 86.24%
Run 9 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 88.29%, Loss: 0.336820, Test Acc: 91.96%
Run 5 -> Epoch [6/10], LP:700, UP:59303, Train Acc: 90.29%, Loss: 0.339406, Test Acc: 89.45%
Run 1 -> Epoch [6/10], LP:700, UP:59307, Train Acc: 87.86%, Loss: 0.383705, Test Acc: 88.27%
Run 10 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 89.86%, Loss: 0.281369, Test Acc: 91.45%
Run 6 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 88.43%, Loss: 0.366213, Test Acc: 92.88%
Run 8 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 87.00%, Loss: 0.408338, Test Acc: 77.04%
Run 3 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 91.29%, Loss: 0.287613, Test Acc: 86.32%
Run 7 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 92.12%, Loss: 0.262855, Test Acc: 88.68%
Run 2 -> Epoch [7/10], LP:800, UP:59201, Train Acc: 91.88%, Loss: 0.250331, Test Acc: 89.58%
Run 4 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 92.00%, Loss: 0.266447, Test Acc: 91.73%
Run 5 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 92.12%, Loss: 0.257345, Test Acc: 91.19%
Run 9 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 90.12%, Loss: 0.267555, Test Acc: 87.69%
Run 1 -> Epoch [7/10], LP:800, UP:59208, Train Acc: 91.88%, Loss: 0.254400, Test Acc: 87.11%
Run 6 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 92.75%, Loss: 0.201610, Test Acc: 91.04%
Run 10 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 92.75%, Loss: 0.245191, Test Acc: 87.40%
Run 8 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 93.62%, Loss: 0.213448, Test Acc: 92.10%
Run 3 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 90.62%, Loss: 0.283634, Test Acc: 88.12%
Run 2 -> Epoch [8/10], LP:900, UP:59102, Train Acc: 93.22%, Loss: 0.249894, Test Acc: 89.78%
Run 7 -> Epoch [8/10], LP:900, UP:59102, Train Acc: 91.00%, Loss: 0.342120, Test Acc: 86.67%
Run 4 -> Epoch [8/10], LP:900, UP:59109, Train Acc: 93.22%, Loss: 0.200062, Test Acc: 91.68%
Run 5 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 93.11%, Loss: 0.272053, Test Acc: 90.86%
Run 9 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 94.33%, Loss: 0.228826, Test Acc: 90.33%
Run 1 -> Epoch [8/10], LP:900, UP:59112, Train Acc: 92.78%, Loss: 0.291843, Test Acc: 89.78%
Run 6 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 93.33%, Loss: 0.208782, Test Acc: 92.16%
Run 8 -> Epoch [8/10], LP:900, UP:59105, Train Acc: 94.44%, Loss: 0.169884, Test Acc: 88.61%
Run 10 -> Epoch [8/10], LP:900, UP:59109, Train Acc: 93.56%, Loss: 0.200513, Test Acc: 92.51%
Run 3 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 93.78%, Loss: 0.227088, Test Acc: 88.21%
Run 7 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 89.40%, Loss: 0.304708, Test Acc: 87.17%
Run 2 -> Epoch [9/10], LP:1000, UP:59005, Train Acc: 89.80%, Loss: 0.317104, Test Acc: 79.97%
Run 4 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 95.80%, Loss: 0.141626, Test Acc: 83.65%
Run 5 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 89.30%, Loss: 0.313431, Test Acc: 89.09%
Run 9 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 92.20%, Loss: 0.228342, Test Acc: 89.21%
Run 1 -> Epoch [9/10], LP:1000, UP:59014, Train Acc: 87.60%, Loss: 0.407542, Test Acc: 89.99%
Run 8 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 90.10%, Loss: 0.319507, Test Acc: 87.18%
Run 6 -> Epoch [9/10], LP:1000, UP:59007, Train Acc: 92.10%, Loss: 0.297685, Test Acc: 86.08%
Run 10 -> Epoch [9/10], LP:1000, UP:59009, Train Acc: 92.90%, Loss: 0.239530, Test Acc: 88.98%
Run 3 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 87.60%, Loss: 0.408964, Test Acc: 79.66%
Run 2 -> Epoch [10/10], LP:1100, UP:58906, Train Acc: 93.18%, Loss: 0.226017, Test Acc: 92.70%
Run 7 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 92.45%, Loss: 0.244860, Test Acc: 95.04%
Run 5 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 92.64%, Loss: 0.227876, Test Acc: 92.55%
Run 4 -> Epoch [10/10], LP:1100, UP:58913, Train Acc: 96.09%, Loss: 0.158468, Test Acc: 86.79%
Run 9 -> Epoch [10/10], LP:1100, UP:58912, Train Acc: 93.64%, Loss: 0.205845, Test Acc: 94.89%
Run 1 -> Epoch [10/10], LP:1100, UP:58915, Train Acc: 92.36%, Loss: 0.268472, Test Acc: 86.78%
Run 6 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 93.55%, Loss: 0.199639, Test Acc: 91.49%
Run 8 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 94.18%, Loss: 0.181721, Test Acc: 90.25%
Run 10 -> Epoch [10/10], LP:1100, UP:58909, Train Acc: 92.91%, Loss: 0.221541, Test Acc: 90.86%
Run 3 -> Epoch [10/10], LP:1100, UP:58912, Train Acc: 91.82%, Loss: 0.230330, Test Acc: 93.87%
All runs completed.
brightness50contrast90
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 7 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 36.00%, Loss: 1.724950, Test Acc: 29.57%
Run 3 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 40.50%, Loss: 1.727629, Test Acc: 32.44%
Run 9 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 32.50%, Loss: 1.921761, Test Acc: 23.90%
Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 40.00%, Loss: 1.730991, Test Acc: 29.22%
Run 1 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 35.00%, Loss: 1.670539, Test Acc: 33.14%
Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 32.00%, Loss: 1.774551, Test Acc: 26.02%
Run 5 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 39.00%, Loss: 1.712589, Test Acc: 18.78%
Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.50%, Loss: 1.933302, Test Acc: 39.77%
Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 41.00%, Loss: 1.584109, Test Acc: 34.61%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 36.00%, Loss: 1.728678, Test Acc: 43.30%
Run 7 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 73.00%, Loss: 0.801820, Test Acc: 62.96%
Run 3 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 73.33%, Loss: 0.777880, Test Acc: 61.93%
Run 1 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 81.00%, Loss: 0.696593, Test Acc: 59.79%
Run 5 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 78.00%, Loss: 0.663333, Test Acc: 29.43%
Run 4 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 70.00%, Loss: 0.932216, Test Acc: 56.46%
Run 10 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 75.67%, Loss: 0.737365, Test Acc: 62.11%
Run 9 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 72.33%, Loss: 0.795298, Test Acc: 60.52%
Run 8 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 75.00%, Loss: 0.759292, Test Acc: 60.73%
Run 6 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 80.00%, Loss: 0.671365, Test Acc: 61.73%
Run 2 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 77.33%, Loss: 0.710006, Test Acc: 63.74%
Run 3 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 88.50%, Loss: 0.381479, Test Acc: 70.20%
Run 7 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 85.00%, Loss: 0.371377, Test Acc: 77.75%
Run 1 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 86.75%, Loss: 0.603667, Test Acc: 75.72%
Run 4 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 83.25%, Loss: 0.503518, Test Acc: 70.94%
Run 5 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 88.00%, Loss: 0.363604, Test Acc: 64.95%
Run 10 -> Epoch [3/10], LP:400, UP:59602, Train Acc: 86.00%, Loss: 0.390705, Test Acc: 50.88%
Run 9 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 87.00%, Loss: 0.428929, Test Acc: 69.95%
Run 8 -> Epoch [3/10], LP:400, UP:59603, Train Acc: 86.25%, Loss: 0.355212, Test Acc: 71.55%
Run 2 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 87.00%, Loss: 0.399575, Test Acc: 69.87%
Run 6 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 87.25%, Loss: 0.523892, Test Acc: 70.41%
Run 7 -> Epoch [4/10], LP:500, UP:59504, Train Acc: 90.80%, Loss: 0.280274, Test Acc: 80.22%
Run 3 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 90.40%, Loss: 0.321675, Test Acc: 79.27%
Run 1 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 86.00%, Loss: 0.420643, Test Acc: 73.16%
Run 10 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 88.20%, Loss: 0.347193, Test Acc: 72.13%
Run 4 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 86.20%, Loss: 0.419108, Test Acc: 65.34%
Run 5 -> Epoch [4/10], LP:500, UP:59501, Train Acc: 89.20%, Loss: 0.354667, Test Acc: 84.41%
Run 9 -> Epoch [4/10], LP:500, UP:59500, Train Acc: 88.20%, Loss: 0.422903, Test Acc: 76.85%
Run 8 -> Epoch [4/10], LP:500, UP:59503, Train Acc: 90.60%, Loss: 0.293409, Test Acc: 82.16%
Run 2 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 91.00%, Loss: 0.264431, Test Acc: 86.30%
Run 6 -> Epoch [4/10], LP:500, UP:59502, Train Acc: 90.60%, Loss: 0.301005, Test Acc: 72.95%
Run 3 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 93.00%, Loss: 0.203126, Test Acc: 90.51%
Run 7 -> Epoch [5/10], LP:600, UP:59405, Train Acc: 92.83%, Loss: 0.235651, Test Acc: 74.90%
Run 10 -> Epoch [5/10], LP:600, UP:59404, Train Acc: 95.17%, Loss: 0.157377, Test Acc: 89.45%
Run 1 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 92.33%, Loss: 0.241956, Test Acc: 87.03%
Run 4 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 91.17%, Loss: 0.301721, Test Acc: 80.52%
Run 9 -> Epoch [5/10], LP:600, UP:59400, Train Acc: 91.33%, Loss: 0.296475, Test Acc: 83.77%
Run 8 -> Epoch [5/10], LP:600, UP:59405, Train Acc: 93.50%, Loss: 0.233927, Test Acc: 89.00%
Run 5 -> Epoch [5/10], LP:600, UP:59401, Train Acc: 94.33%, Loss: 0.187931, Test Acc: 81.90%
Run 2 -> Epoch [5/10], LP:600, UP:59403, Train Acc: 93.83%, Loss: 0.179355, Test Acc: 82.14%
Run 6 -> Epoch [5/10], LP:600, UP:59405, Train Acc: 92.00%, Loss: 0.277511, Test Acc: 88.75%
Run 3 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 92.43%, Loss: 0.256698, Test Acc: 88.03%
Run 7 -> Epoch [6/10], LP:700, UP:59309, Train Acc: 92.00%, Loss: 0.224155, Test Acc: 85.29%
Run 1 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 92.43%, Loss: 0.241433, Test Acc: 85.52%
Run 10 -> Epoch [6/10], LP:700, UP:59305, Train Acc: 95.57%, Loss: 0.173845, Test Acc: 90.62%
Run 9 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 93.71%, Loss: 0.225127, Test Acc: 81.27%
Run 4 -> Epoch [6/10], LP:700, UP:59301, Train Acc: 94.71%, Loss: 0.154266, Test Acc: 86.73%
Run 8 -> Epoch [6/10], LP:700, UP:59307, Train Acc: 93.00%, Loss: 0.251779, Test Acc: 91.49%
Run 5 -> Epoch [6/10], LP:700, UP:59302, Train Acc: 95.86%, Loss: 0.157751, Test Acc: 84.80%
Run 2 -> Epoch [6/10], LP:700, UP:59304, Train Acc: 92.71%, Loss: 0.246022, Test Acc: 88.35%
Run 6 -> Epoch [6/10], LP:700, UP:59306, Train Acc: 93.29%, Loss: 0.226291, Test Acc: 79.66%
Run 3 -> Epoch [7/10], LP:800, UP:59205, Train Acc: 94.88%, Loss: 0.129790, Test Acc: 92.39%
Run 7 -> Epoch [7/10], LP:800, UP:59209, Train Acc: 94.00%, Loss: 0.172729, Test Acc: 90.68%
Run 1 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 95.75%, Loss: 0.137695, Test Acc: 92.76%
Run 10 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 95.12%, Loss: 0.148603, Test Acc: 89.84%
Run 4 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 95.50%, Loss: 0.130273, Test Acc: 88.78%
Run 9 -> Epoch [7/10], LP:800, UP:59203, Train Acc: 95.62%, Loss: 0.148907, Test Acc: 90.14%
Run 8 -> Epoch [7/10], LP:800, UP:59208, Train Acc: 94.25%, Loss: 0.170509, Test Acc: 90.54%
Run 2 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 95.00%, Loss: 0.188413, Test Acc: 90.87%
Run 5 -> Epoch [7/10], LP:800, UP:59202, Train Acc: 95.38%, Loss: 0.153812, Test Acc: 89.60%
Run 6 -> Epoch [7/10], LP:800, UP:59206, Train Acc: 95.50%, Loss: 0.157001, Test Acc: 85.90%
Run 3 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 96.56%, Loss: 0.273566, Test Acc: 91.90%
Run 7 -> Epoch [8/10], LP:900, UP:59111, Train Acc: 95.44%, Loss: 0.237825, Test Acc: 87.32%
Run 9 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 97.78%, Loss: 0.086550, Test Acc: 86.66%
Run 4 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 95.22%, Loss: 0.169128, Test Acc: 90.65%
Run 10 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 92.78%, Loss: 0.321902, Test Acc: 88.69%
Run 8 -> Epoch [8/10], LP:900, UP:59111, Train Acc: 95.89%, Loss: 0.173158, Test Acc: 87.90%
Run 1 -> Epoch [8/10], LP:900, UP:59104, Train Acc: 95.00%, Loss: 0.156932, Test Acc: 91.99%
Run 2 -> Epoch [8/10], LP:900, UP:59107, Train Acc: 95.78%, Loss: 0.193461, Test Acc: 88.37%
Run 5 -> Epoch [8/10], LP:900, UP:59103, Train Acc: 96.33%, Loss: 0.118039, Test Acc: 92.02%
Run 6 -> Epoch [8/10], LP:900, UP:59106, Train Acc: 94.33%, Loss: 0.218624, Test Acc: 88.95%
Run 3 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 90.70%, Loss: 0.307233, Test Acc: 94.20%
Run 7 -> Epoch [9/10], LP:1000, UP:59012, Train Acc: 88.40%, Loss: 0.402383, Test Acc: 69.04%
Run 4 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 93.00%, Loss: 0.221648, Test Acc: 88.75%
Run 9 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 95.20%, Loss: 0.161914, Test Acc: 84.39%
Run 10 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 91.80%, Loss: 0.290942, Test Acc: 87.27%
Run 8 -> Epoch [9/10], LP:1000, UP:59013, Train Acc: 91.60%, Loss: 0.258405, Test Acc: 85.77%
Run 1 -> Epoch [9/10], LP:1000, UP:59006, Train Acc: 95.50%, Loss: 0.169740, Test Acc: 88.51%
Run 2 -> Epoch [9/10], LP:1000, UP:59010, Train Acc: 93.90%, Loss: 0.203870, Test Acc: 90.12%
Run 5 -> Epoch [9/10], LP:1000, UP:59003, Train Acc: 94.00%, Loss: 0.193277, Test Acc: 92.47%
Run 6 -> Epoch [9/10], LP:1000, UP:59008, Train Acc: 93.80%, Loss: 0.178182, Test Acc: 88.09%
Run 7 -> Epoch [10/10], LP:1100, UP:58913, Train Acc: 93.64%, Loss: 0.180256, Test Acc: 90.36%
Run 3 -> Epoch [10/10], LP:1100, UP:58911, Train Acc: 94.36%, Loss: 0.211479, Test Acc: 86.23%
Run 4 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 92.18%, Loss: 0.239794, Test Acc: 91.85%
Run 9 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 96.27%, Loss: 0.134124, Test Acc: 92.06%
Run 10 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 94.18%, Loss: 0.184169, Test Acc: 89.97%
Run 8 -> Epoch [10/10], LP:1100, UP:58917, Train Acc: 94.18%, Loss: 0.201981, Test Acc: 83.85%
Run 1 -> Epoch [10/10], LP:1100, UP:58907, Train Acc: 94.27%, Loss: 0.174670, Test Acc: 93.43%
Run 2 -> Epoch [10/10], LP:1100, UP:58910, Train Acc: 95.27%, Loss: 0.183651, Test Acc: 93.08%
Run 5 -> Epoch [10/10], LP:1100, UP:58905, Train Acc: 95.09%, Loss: 0.168476, Test Acc: 93.09%
Run 6 -> Epoch [10/10], LP:1100, UP:58908, Train Acc: 97.00%, Loss: 0.107610, Test Acc: 94.44%
All runs completed.
rotation10saturation50
Dataset Stats:
Train Dataset Size: 60000, Test Dataset Size:10000 

Run 4 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 23.00%, Loss: 2.086087, Test Acc: 21.55%
Run 9 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 32.00%, Loss: 1.895248, Test Acc: 25.38%
Run 5 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 29.50%, Loss: 2.041010, Test Acc: 24.03%
Run 3 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 33.00%, Loss: 1.850719, Test Acc: 24.42%
Run 7 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 29.50%, Loss: 1.849837, Test Acc: 15.88%
Run 1 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 24.50%, Loss: 2.023343, Test Acc: 23.29%
Run 8 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 27.00%, Loss: 1.992136, Test Acc: 20.96%
Run 2 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.00%, Loss: 1.997864, Test Acc: 13.51%
Run 6 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 32.00%, Loss: 1.901780, Test Acc: 18.44%
Run 10 -> Epoch [1/10], LP:200, UP:59800, Train Acc: 30.00%, Loss: 1.869007, Test Acc: 21.93%
Run 9 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 67.67%, Loss: 1.038160, Test Acc: 43.13%
Run 4 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 66.00%, Loss: 1.166611, Test Acc: 50.30%
Run 2 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 66.33%, Loss: 1.164985, Test Acc: 54.39%
Run 3 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 63.33%, Loss: 1.055015, Test Acc: 51.04%
Run 7 -> Epoch [2/10], LP:300, UP:59701, Train Acc: 67.67%, Loss: 1.057397, Test Acc: 54.88%
Run 1 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 64.67%, Loss: 1.085044, Test Acc: 45.39%
Run 8 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 67.33%, Loss: 1.061000, Test Acc: 41.09%
Run 6 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 72.33%, Loss: 0.937480, Test Acc: 46.39%
Run 5 -> Epoch [2/10], LP:300, UP:59700, Train Acc: 65.00%, Loss: 1.144262, Test Acc: 47.69%
Run 10 -> Epoch [2/10], LP:300, UP:59702, Train Acc: 66.00%, Loss: 1.106463, Test Acc: 64.81%
Run 3 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 78.75%, Loss: 0.765650, Test Acc: 50.07%
Run 9 -> Epoch [3/10], LP:400, UP:59600, Train Acc: 79.50%, Loss: 0.633291, Test Acc: 70.07%
Run 4 -> Epoch [3/10], LP:400, UP:59601, Train Acc: 81.50%, Loss: 0.572386, Test Acc: 74.04%
